tier,new_rework,brief_type,customer_approval,niche_ff_pre_approved,strategic_priority,creative_approach,value_potential_gbp,workbook_score,workbook_approval_text,workbook_e9_creative_note,workbook_b14_auto_approval_dev
A/T,New,Competitive,Direct,True,False,Creation/Unknown,1000,102.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,30000,175.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,35000,187.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,100000,350.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,115000,387.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,200000,600.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,False,Creation/Unknown,1000000,2600.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,0,300.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,1,300.0025,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,1000,302.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,30000,375.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,35000,387.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,100000,550.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,115000,587.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,200000,800.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Library Only,1000000,2800.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,0,265.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,1,265.0025,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,1000,267.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,30000,340.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,35000,352.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,100000,515.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,115000,552.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,200000,765.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Starting Point,1000000,2765.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,0,200.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,1,200.0025,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,1000,202.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,30000,275.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,35000,287.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,100000,450.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,115000,487.5,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,200000,700.0,Auto-Approved,,Yes
A/T,New,Competitive,Direct,True,True,Creation/Unknown,1000000,2700.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,0,200.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,1,200.002,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,1000,202.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,30000,260.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,35000,270.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,100000,400.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,115000,430.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,200000,600.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Library Only,1000000,2200.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,0,165.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,1,165.002,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,1000,167.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,30000,225.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,35000,235.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,100000,365.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,115000,395.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,200000,565.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Starting Point,1000000,2165.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,0,100.0,Pending Approval,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,1,100.00200000000001,Pending Approval,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,1000,102.0,Pending Approval,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,30000,160.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,35000,170.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,100000,300.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,115000,330.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,200000,500.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,False,Creation/Unknown,1000000,2100.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,0,300.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,1,300.002,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,1000,302.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,30000,360.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,35000,370.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,100000,500.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,115000,530.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,200000,700.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Library Only,1000000,2300.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,0,265.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,1,265.002,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,1000,267.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,30000,325.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,35000,335.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,100000,465.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,115000,495.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,200000,665.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Starting Point,1000000,2265.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,0,200.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,1,200.002,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,1000,202.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,30000,260.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,35000,270.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,100000,400.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,115000,430.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,200000,600.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,False,True,Creation/Unknown,1000000,2200.0,Auto-Approved,,No
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,0,200.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,1,200.002,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,1000,202.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,30000,260.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,35000,270.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,100000,400.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,115000,430.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,200000,600.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Library Only,1000000,2200.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,0,165.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,1,165.002,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,1000,167.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,30000,225.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,35000,235.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,100000,365.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,115000,395.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,200000,565.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Starting Point,1000000,2165.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,0,100.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,1,100.00200000000001,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,1000,102.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,30000,160.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,35000,170.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,100000,300.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,115000,330.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,200000,500.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,False,Creation/Unknown,1000000,2100.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,0,300.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,1,300.002,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,1000,302.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,30000,360.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,35000,370.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,100000,500.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,115000,530.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,200000,700.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Library Only,1000000,2300.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,0,265.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,1,265.002,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,1000,267.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,30000,325.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,35000,335.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,100000,465.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,115000,495.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,200000,665.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Starting Point,1000000,2265.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,0,200.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,1,200.002,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,1000,202.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,30000,260.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,35000,270.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,100000,400.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,115000,430.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,200000,600.0,Auto-Approved,,Yes
A/T,New,Competitive,Deferred/Unknown,True,True,Creation/Unknown,1000000,2200.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,False,False,Library Only,0,200.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,1,200.002,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,1000,202.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,30000,260.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,35000,270.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,100000,400.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,115000,430.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,200000,600.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Library Only,1000000,2200.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,0,165.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,1,165.002,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,1000,167.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,30000,225.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,35000,235.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,100000,365.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,115000,395.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,200000,565.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Starting Point,1000000,2165.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,0,100.0,Pending Approval,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,1,100.002,Pending Approval,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,1000,102.0,Pending Approval,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,30000,160.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,35000,170.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,100000,300.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,115000,330.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,200000,500.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,False,Creation/Unknown,1000000,2100.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,0,300.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,1,300.002,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,1000,302.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,30000,360.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,35000,370.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,100000,500.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,115000,530.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,200000,700.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Library Only,1000000,2300.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,0,265.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,1,265.002,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,1000,267.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,30000,325.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,35000,335.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,100000,465.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,115000,495.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,200000,665.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Starting Point,1000000,2265.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,0,200.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,1,200.002,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,1000,202.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,30000,260.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,35000,270.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,100000,400.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,115000,430.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,200000,600.0,Auto-Approved,,No
A/T,New,ProActive,Direct,False,True,Creation/Unknown,1000000,2200.0,Auto-Approved,,No
A/T,New,ProActive,Direct,True,False,Library Only,0,200.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,1,200.002,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,1000,202.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,30000,260.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,35000,270.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,100000,400.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,115000,430.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,200000,600.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Library Only,1000000,2200.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,0,165.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,1,165.002,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,1000,167.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,30000,225.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,35000,235.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,100000,365.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,115000,395.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,200000,565.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Starting Point,1000000,2165.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,0,100.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,1,100.002,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,1000,102.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,30000,160.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,35000,170.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,100000,300.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,115000,330.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,200000,500.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,False,Creation/Unknown,1000000,2100.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,True,Library Only,0,300.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,True,Library Only,1,300.002,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,True,Library Only,1000,302.0,Auto-Approved,,Yes
A/T,New,ProActive,Direct,True,True,Library Only,30000,360.0,Auto-Approved,,Yes
